prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
아름다운 별,아름다운 별,"봄의 소리 들리는 곳마다
나뭇잎에 가득 담아내는 향기의 향기
고운 숲 속, 푸르른 세상 속으로
한결같이 스치는 바람 향기 
아름다운 꽃들의 꿈속에도
마음을 열면
봄빛으로 물들어가는 나무들이여
그저 고운 햇살의 눈동자
꽃들 사이로 피어난 잎새
살랑거리고 있는 꽃잎들
진정 어린 마음에
기다림은 꽃이 되어 다시 찾아오고 있습니다
그래서 아름다운별은 언젠가도
다시 피어날 수 있을 것입니다
그리움의 아름다움을 만드는",0.9072230458259583,0.8926562070846558,0.09277695417404175,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
아름다운 바람,아름다운 바람,"바람이 바람에 닿으면 그 소리가 더 들려오도록
바람의 숲속으로 다가가면
그렇게 두 개의 눈물이 있어야 하는 곳에
별들이 달려와
마음에 그리움이 있는 곳으로
고운 햇살로 곱게 물든 작은 연못이 있고
노란 꿈과 노란 꿈을 가진 하얀 별들의 고요함
어느 날엔가
강물에 잠긴 초승달처럼 서있던 강물
하나둘씩 초록색으로 채워진
노래의 나무들 사이로
푸른 마음으로 노을은
봄의 마음을 기다립니다.
그래서 아름다운 날에요
순수의",0.9052308201789856,0.9025061726570129,0.0947691798210144,하나의 눈물이라는 외로움의 빗소리,풀잎들의 깨어남은 오랜 숲속의 고요함 기도 그렇게 다시 순수로 평온의 시작에 도착하면 먼저 물결을 다스려 잔잔함의 도로를 건설하고 분홍빛 설렘이 별들의 앞머리에 있는 동굴과 불빛을 멀리 비추어 꿈을 바라보면 아름다움…
흘러 항상,흘러 항상,"바람처럼
마냥 좋아서
그렇게 흐르지 않았네.
한여름 내내 울고
바람으로 불다가도
가을의 쓸쓸함으로 피어나던
사랑과 그리움의 빛깔이
그리움으로 붉어지는 순간
아무도 없는 하얀 아침, 그리고
거기서 바람이 불어오고
꽃잎 하나 꽃잎이 피어오르면
다시 봄을 만나리
나도 모르게 꽃망울을 터뜨리리라!
아침에 일출을 보고 온 내 마음에도
새벽같이 비치는
산비탈에 서 있는 아름다운 꿈. 그것이
오월의 추억이라 했으니까",0.8946868777275085,0.8876892328262329,0.10531312227249146,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
작은 호수,작은 호수,"한없이 흘러가고 있는 강물의 바다
그 한가운데로 흐르는 물길 위에
물빛이 스며들어
하나의 창문을 열어젖혀
안개꽃들의 마음에 고여있는
그리움의 숲은
바람과 더불어 가을을 기다리는 마음들로 가득하다.
고요하고 투명한 물결 속에서
별빛을 피워내고 싶다면
나뭇잎들이
이제야 비로소 그 아름다움에 눈뜬다
생각의 언덕에서
아름다움과 진실이 모여가는 아름다운 시간
순수의 길을 걸으며
한없이 깊은 잠 속으로 빠져들고 있다.
그때를 기다리고 있을",0.8935637474060059,0.8820622563362122,0.10643625259399414,"외로움의 빗소리, 그리움을 내어주고",풀잎들의 깨어남은 오랜 숲속의 고요함 기도 그렇게 다시 순수로 평온의 시작에 도착하면 먼저 물결을 다스려 잔잔함의 도로를 건설하고 분홍빛 설렘이 별들의 앞머리에 있는 동굴과 불빛을 멀리 비추어 꿈을 바라보면 아름다움…
시린 바람,시린 바람,"바람이 되어 내 가슴에 다가서고 있다
그렇게 나의 마음 속에 머물러 있는
초록색의 눈빛들은
별들의 그리움으로 서려있는
하얀 눈물을 담아내고 있다.
어느 날 하얀 눈이 내리는 저녁.
그리움의 고요함은
아름다움이 되고 싶을 때 꺼내보는
꽃잎의 마음이
숲이 된 순수의 마음으로
달빛을 기다린다.
가을에 부는 바람은 가을에도 함께한다.
오늘도 저 멀리 달이 떠오르지만
한없이 아름다운 이 아침, 별빛은 언제나 곁에 있어
나는 늘 푸른 잎을 달고 있다. 그러나 그 빛깔만큼",0.8919133543968201,0.8805418014526367,0.10808664560317993,소리의 성벽,달빛만 비쳐도 반딧불을 보내 연초록의 시간을 실어오고 나비들의 아침이 되어 바라보는 마음의 속삭임들이 들려주는 산책 같은 그리움의 기다림 속에 보이는 그 아름다움의 세계는 밤과 낮이 없고 오직 봄이라는 숲이 있어. …
다시 이슬,다시 이슬,"달빛에 젖은 창가에 서 있는
어쩌면 오늘도 밤하늘에서 반짝이는 별을 보세요.
이제 별은 구름처럼 빛나는 곳에 앉아서
시냇물에 물든 새들처럼
고요함의 끝자락에 서서 기다릴 수 있기를
그리움의 첫 발걸음
다시 바람이 불어올 때마다
바람의 언덕 위에 놓여있는
별빛의 아침노을들
그렇게 그리움으로 가는 길,
풀잎들의 떨림 속에
작은 소낙비의 눈물이 맺히고
꿈과 환희의 노래
하나 둘씩 눈물을 흘리며
하",0.8916272521018982,0.8856039047241211,0.1083727478981018,어느날이던 별빛처럼 빛나던 당신의 그리움이여,당신의 그리움은 다시 안녕하신가요. 별빛 건너 무지개의 시간에 당신의 보랏빛 아침의 손목시계의 기다림은 그렇게 소낙비가 가는 이슬비의 아침으로 꿈길을 걸어갈 수 있는 작은 골목길이 보이면 풀잎들의 싱그러운 노랫소리가…
바람의  춤,바람의  춤,"바람은 창문을 향해 날아가고
바람이 들판을 건너면 바람이 되어
바람의 고요함이 숨어있는 곳으로
꿈과 꿈, 그리고 웃음이 모여있어요
그래서 아름다운 날들은
별들의 시냇물을 만들고
강물의 강물은 초록색의 언덕으로 향합니다.
그렇게 그리움이 있는 곳은
숲들이 마음을 주고
풀잎들의 숲은
언제나 꿈을 꾸는
숲들의 작은 기도는
생각의 순간에도
아름다움의 느낌 속에 넣어주고 있습니다.
꽃잎이 되겠어요
달콤한 이슬비
향기의 메마른 가을 바람에",0.8884087204933167,0.8773595690727234,0.11159127950668335,노래가 건설한 꿈이라는 소리의 성벽과 그림 속에,달빛만 비쳐도 반딧불을 보내 연초록의 시간을 실어오고 나비들의 아침이 되어 바라보는 마음의 속삭임들이 들려주는 산책 같은 그리움의 기다림 속에 보이는 그 아름다움의 세계는 밤과 낮이 없고 오직 봄이라는 숲이 있어. …
아름다운 바다,아름다운 바다,"아름다운 계절이 찾아오면
누구나가 사랑할 수 있는
순수의 계절을 만들어갈 것이다
아름다운 계절의 추억들
단 하나의 봄날로
고운 빛깔 고운
꽃들의 고요함은
그 순간의 아픔으로 채워질 것이다.
한 송이 꽃이 피는 동안
푸른 바람들은
봄날의 추억들을 아름답게 감싸안을 것이다. 
사랑하는 당신이여!!
함께 사는 이 순간, 아름답기까지 한
나의 하루 일과가 행복하리라 믿어요ᄒ
당신의 사랑이여. ᄒ
사랑의 마음도 푸르러서
작은 기쁨 하나가 되어도",0.8868288993835449,0.8705073595046997,0.11317110061645508,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
푸른 꿈,푸른 꿈,"저 물결에 물들지 않는,
푸른 꿈을 안고 달려온다
달빛은 그윽한 감미로움이 있다,
그 아름다움의 순간이 다 가닿아 있는 곳이면
별빛을 볼 수 있게 되니
어쩌면 그것이 정녕 아름다운 일인가..
이렇게 고운 꽃들의 한숨이 오도록
살며시 고개를 숙이고 앉아있던
고운 눈물이 흘러내린다.
눈을 감고 있던 달빛이 내 머리 속에서 흐른다.
깊은 산자락에 흐르는
그리움의 향기에 빠져서
바람 속에 서있는
산비탈에 비친 하얀 구름으로",0.8832855224609375,0.8682651519775391,0.1167144775390625,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
푸른 미소,푸른 미소,"아침 이슬비에 내리는 비 한 방울이 내 어깨를 겯고 있는다
내 손엔 항상 봄 햇살이 내려앉은다
미소 앞에 서면
기다림의 시간들이 멈춰버린다
꽃잎들을 스쳐간 고운 향기
어느새 꽃송이처럼 피어올라
비록 눈물이 흘렀지만
푸른 미소는 흔들리지 않는다
그립게 반짝이며 날아오르는
눈빛으로 나를 바라보고 있네.
너에게 안겨진 그리움의 숨결도
가만히 들여다보고 있다
마음의 깊은 생각에 잠긴 그 순간
그리고는 어느덧,",0.8827497959136963,0.8554201126098633,0.11725020408630371,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
