prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
노을 하늘,노을 하늘,"별들의 시냇물을 건너고 있는 듯하다.
아름다움의 순간들이
별이 되어 향기를 품는 순간이여. 그러나 이제 그 고요함이
생각의 깊이를 더한다.
가을의 외로움 속으로 파고드는
노래의 시작은
한 걸음 한 발 전진하면
그 안에서, 그리고 앞으로 뻗어가는
두 개의 숲속에 숨어있다.
꽃잎들은
봄의 기다림을 읽으며
산허리를 넘나든다.
눈부신 햇살의 떨림이 주는
향기의 느낌도
마음에 감겨오는 깊은 울림의 깊이에
숲의 눈물방울 하나쯤은",0.9032984972000122,0.9011777639389038,0.09670150279998779,노란 별이 찾아오면,슬픔이 외롭지 않도록 노래의 기도를 주고 봄과 정겨움이 따듯한 눈물이라는 심장을 다시 숲의 중심에 두어 별 하나의 마음을 바라봅니다. 꽃의 시작이라는 알 수 없는 생각의 강물들 어는 곳에서 시작되었는지 노을의 가슴에…
아름다운 바람,아름다운 바람,"달콤한 미소가 피어나는 하늘 아래
바람결에 흔들리는 가을
아름다움은 쉼 없이 펼쳐진다
가을이 오고 봄이 오듯
그저 별들의 눈빛으로
고운 마음도 피어오르고
세월의 향기에 젖어드는 향기로운 계절
마음속에 품고 있던 고운 마음이
외로움이 되어가는 길 위에서
하나의 시간 속에 들어있던
그리움의 시작은
나비들의 마음을 심어주는
별빛의 기억들로
풀잎들을 만들고
소낙비의 언덕을 만들어 놓아
천년의 숲을 만들어 놓으면
꿈",0.8961005210876465,0.8841263055801392,0.10389947891235352,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
햇살 파도,햇살 파도,"새들이 날아와
꽃잎처럼 피어날 때면
고요한 기다림이 되어주는
하얀 별빛도 한 잎씩 찾아오고
파란 하늘 아래 그 눈물이 맺혀있는
순간들 빛나고
그렇게 고운 꽃으로
봄의 문턱에 선
나비들의 마음 속에 있는 초록색 꿈이 될 수 있습니다
바람과 바람을 담아
나비의 마음을 만들어 가는 이 가을,
새들은 푸른 날개를 펼치며 걸어갑니다
아름다움의 아름다움을 더하기 위해서
별빛이 그리움이라는 노래를 불러봅니다..
그래",0.8960973024368286,0.8888047933578491,0.10390269756317139,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
정말 멀리,정말 멀리,"저만치서 달려오는 한줄기 강물처럼
그렇게 내 가슴속에 흐르는 물줄기
저절로 고요함 속삭이는 물결도
한낮의 태양빛이 비추면
어느새 햇살로 가버린다
너무나도 아름답게 보이는
고요한 밤
내 마음속으로 조용히 울려퍼지는
소낙비의 별빛 아래
아름다운 밤하늘은
마음속 그리움을 열어주는
강물의 깊은 눈동자로 보는
그립다는 느낌은 늘 마음을 두드려줘서
이제야 비로소
다시 찾아올 수 있는
그리움의",0.8917350769042969,0.8801835179328918,0.10826492309570312,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
아름다운 별,아름다운 별,"별이 있는 곳에
하늘을 날고 싶은 마음은 더 큰 사랑을 위한 것
마음의 숨결에 잠긴
바람이 불어올 때면
당신은 당신의 가슴속으로 들어가
별빛을 만나러 오는지 모르겠습니다
아름다움의 순간은
하나의 시작과 끝이 되어도
처음에는 그리움이 기다린다
그것은 바람만이 아니라
하얀 꿈으로 그려내는
한 사람의 생각들입니다. (제목)
저마다가 소중히 여기는
꿈들이야
사랑하는 당신이여
천년을 이어가는 아름다운 별입니다.
그래서 아름다운 아침은
어",0.889693021774292,0.8738206028938293,0.11030697822570801,별빛의 마음에 다시 서면 아름다움의 본체는,당신의 하늘이 있으면 언제나 푸른 꿈은 별들이 날아옴을 다시 허락합니다. 마음의 언덕 느림처럼 날아와 그리움은 빛남이 되어도 누구에게나 나누어 줄 수 있는 따듯함과 정겨움 때로는 풀잎들의 기다림이 되어 따로 겉옷을 …
아름다운 물결,아름다운 물결,"하얀 꽃들이 피는 봄의 풍경들
가을이 오면 초록색 고운 미소가
마음을 담아준다
바람에 흔들리는 나뭇잎과 별들의 이야기 
새싹처럼 곱게 피어나는 별빛들
봄이 왔으면 좋겠다 ..
고운 느낌은 언제나 아름다워
아름다운 아름다움은 항상 아름다워야 해
순결 같은 순수의 향기가 비쳐져
나뭇잎 하나마다 향기로운 향기를 찾아
사랑하는 마음이 느껴진다는 것
그때를 기다린다면
한 장씩 들고 온 당신은
오월의 마음을 간직한 듯해",0.8880374431610107,0.8835576772689819,0.11196255683898926,어느 곳이나 자유롭게 날아갈 수 있는,고운 감동의 느낌으로 천년의 앞에 서서 노래의 방패처럼 봄의 새싹들이 순수를 싹틔우고 초록색의 햇살을 곱게 다려 푸른 숲의 시작이 되는 곳에 오랜 기다린 노란 시간 속에 은행잎 외로움을 온유함이 두려움을 떨쳐내고 은…
지금 살아,지금 살아,"내 마음은 어느새 그리움의 시간을 가지고 있습니다
바람이 부는 날,
꽃들의 마음 속에 숨겨진
고운 꿈은
그리움의 길을 떠나
푸른 숲 속 푸른 물결을 그리고 있고
아침 햇살이 보이는 곳에
그렇게 초록색으로 되어 있는
가을의 느낌이 들려오는
처음에는 고요함 속에 들어있는
별빛의 느낌으로 가야하는
하얀 별빛 하나와 한 장의 그림 안에
한 장씩 모여 있어요
그래서 아름다운 날일 수 있도록
반달의 언덕을 세우고
하나 되는 아침과 저녁이 완성될 때까지",0.8830035924911499,0.8781594038009644,0.1169964075088501,순수의 열차에 다시 보낸 봄의 생각과 꿈,그리고 풀잎들의 푸른 입김으로 기적소리를 만든 봄날에 종달새의 간이역이 있는 고운 새들의 아침으로 이제 바람만이 알고 있는 꽃들의 마음으로 가는 시간표에는 빼곡하게 그리움이 샘물처럼 넘쳐야 할 꿈이 동그랗게 원으로 …
햇살 바람,햇살 바람,"꽃으로 봄을 틔우고 있다
따뜻한 햇볕 아래
이슬비 서늘하게
산속 깊숙이 스며드는 햇빛에
마음이 싱숭생숭해지며
봄의 향기가 피어오르고 있다.
여름이라니.
꽃향기 가득한 내 마음에도
노란색 꽃이 피어나고 있으니까.
그때도 그랬듯
바람과 함께하는 날이면
아직 꽃잎조차 피지 않은
봄빛이 그리움이 되어
가을은 가고 가을은 오는구나.
우리 모두는 그 기다림에 감사해야 할 것이다.
그러므로 바람은 언제나 푸른 마음을 품고
진실로 봄을",0.8792880773544312,0.8589898347854614,0.12071192264556885,어느 봄날 나들이,푹신푹신한 봄 길을 걷는다 와아 이렇게 좋을 수가 대지의 따스한 햇살 뇌를 짜릿한 느낌을 주며 벌써 발끝을 타고 올라오는 대지의 부드러운 고운 숨결 온몸에 전율을 느끼며 아직 화려하게 꽃은 피지 않아도 점점 짙어지는…
아침 물방울,아침 물방울,"아침 햇살에 반짝반짝 빛을 발하며
아침햇살 한 점 더 빛나기 시작하는
한낮의 고요
밤하늘에 별빛을 만들어 내는
강물의 밤은
별빛의 마음을 알고 있는
고운 빛깔로
그리움을 읽어주는
달빛으로
숲속 그리움이 있어 쉼표를 만들고 있습니다.
그렇게 아름다운 날에요
천년의 시간이 지나고
바람이 불어와도
가을을 기다리며 기다린다
그리고
오래된 꿈속에서
진실의 시간 속으로
마음의 깊은 곳을
느끼는 숲속으로 가져옵니다
그래서",0.8791617155075073,0.8763858675956726,0.12083828449249268,오늘 별빛의 중심에 당신의 마음이 있어,새들의 소리도 닦아옵니다 마음이 창문을 열면 별이 그려내는 바람과 꿈의 항로는 따듯한 차 한 잔에 담겨진 가을의 의미 알 수 없음에도 깊은 생각을 가지게 합니다. 강물이 담겨지고 시냇물의 다정함 졸졸 거리며 넘치거나…
아침 미소,아침 미소,"이마에 땀방울이 맺히며
잠옷바람에 젖은 미소가
아침 햇살처럼 다가온다.
그대에게 인사를 건네고 싶어서
별빛이 서글프게 웃는다.
나뭇잎 사이로 은은한 빛이 흐른다.
그리움이란 늘 낯설지만
내 마음속에 빛난다.
밤새도록 꿈과 그리움이 오가는 곳에
가만히 있어도 눈물이 나는 듯. 그러나 오늘도 다시 일어나면
마음은 고요
하늘로 솟구친 별이 가슴 저미는 소낙비다.
봄은 봄의 노래이자 가을의 기쁨이다.
우리가 있는 곳에는 언제나 꽃",0.876962423324585,0.8666664361953735,0.12303757667541504,해바라기 연가,오직 당신 있는 곳만 향합니다. 그리움 때문에 나는 당신을 향해 서 있습니다. 그대를 바라보아야 힘이 솟고 당신의 빛을 받아야 피어납니다. 한순간도 잊지 못할 그대 얼굴 온종일 그리움에 파묻혀 밤이 와도 여전히 흔들…
