prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
 노을 바다,노을 바다,"한 줄기 불빛이 되어
나뭇잎의 온기를 흩날리며
고요함을 밀어낸 후
이제 막 봄꽃으로 피어나는 계절,
봄꽃의 향기로 다가오는 가을
내 마음 속에 또 다른 꽃망울처럼
그리움의 기다림을 채워 준다 하여
별빛 가득한 정열의 시간이면
사랑하는 그대에게 다가가서
하나둘씩 꽃잎을 터트리는 그 아름다운 시간
어느새 스산한 물결에 흔들린 이맘때
꿈꾸는 새들의 노래를 듣노라면
그렇게 흐드러지게 피어",0.9130479097366333,0.9027522206306458,0.0869520902633667,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
바다 노래,바다 노래,"바람이 되어 날 수 있도록
그렇게 흘러가는 아름다운 시간들이
아름다운 추억으로 간직되어 있는 한
이제 내 마음이여
마음속에 그리움이 자라나는 그 순간에
바람의 꿈은
강물의 마음처럼 강물이 되는
하얀 새들의 노래를 불러봅니다
그래서 바다를 사랑하는 마음으로
고요함 안에 숨겨진 이 작은 물결 하나와도
향기의 시간을 그려보고자 하는
푸른 바람의 시작과 함께
꽃들의 숲속 이야기를 들려옵니다.
오래전 바다의 꿈을 품고
바다를 바라볼 때면
초록색의 푸른 마음을",0.8825135231018066,0.8687335252761841,0.11748647689819336,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
바람의  춤,바람의  춤,"바람과 함께 하는 나비의 꿈은
달빛에 비치는 하얀 눈동자
하늘의 별들은
순수의 노래를 불러주는
어느 날, 달빛이 된
고운 햇살의 노래에는
오직 이슬비가 되어 있어
꿈을 그리는 내 모습이
나비로 변했으니
아름다움의 아름다움이란 이름의 씨앗이 되었네.
봄바람과 바람 부는 날이면
꽃잎들의 마음도 그리움이 되고
가을바람이 불어오고
파란 하늘과 구름 사이로
눈물이 스며드는 곳엔
별들의 기억들이
강물에 흘러와
새",0.8778524994850159,0.8668279647827148,0.12214750051498413,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
달빛 춤,달빛 춤,"찻잔을 들고 있는 날
어둠이 내려앉은 낮에도
바람의 노랫소리가 들려오는 곳
아름다움의 소중함을 깨닫게 하는 꿈과 슬픔에 잠긴다
달빛이 내리는 저녁이면
누구나 마음속으로 떠오르는 그 시절,
눈부신 햇살처럼 펼쳐진 어느 풍경들
그런 내 모습을 보며
내가 누구인지 알 수 있기에
나의 마음을 밝혀줄 것이다
내 사랑 내 인생도
사랑이라는 단어만으로도
나도 행복할 것이라 기대해 본다. (사실, 나는 사랑이 아니었다.)
사랑이란 단어가 가진 의미를 아는 것
나는 이",0.871207594871521,0.8453177213668823,0.128792405128479,그대 그리움,그대의 모습 더듬어 보네. 아련한 그리움에 가슴 저미네. 떠나간 계절의 끝자락에서 그대와의 추억 떠올리며 가까이 있으나 닿을 수 없던 사랑의 시간을 되새기네. 별빛 속에 비친 그대의 눈동자 고요한 이 밤 그리움이 차…
그대 안녕,그대 안녕,"어느덧 밤이 깊어가는데
아침에 눈을 뜨면
어두운 달빛에 반짝반짝 빛나고
낮의 햇살이 맴돌며
바람이 부글부글 끓고
가을이 와도 그리움에 젖을 뿐인데
오늘은 아침햇살처럼 따뜻한
순수와 사랑으로 가득한
별들의 노래들이 들려오고
그리움 속에 흐르는
내 안의 슬픔도
너를 지켜주는 사람이라면
그대의 이름을 기억하게 되는 날이니까
그래서 오늘 아름다운 날에요
하늘에 별이 되어 하늘나라로 떠나보내고 있는
누구나",0.8665722608566284,0.8573320508003235,0.13342773914337158,어느날이던 별빛처럼 빛나던 당신의 그리움이여,당신의 그리움은 다시 안녕하신가요. 별빛 건너 무지개의 시간에 당신의 보랏빛 아침의 손목시계의 기다림은 그렇게 소낙비가 가는 이슬비의 아침으로 꿈길을 걸어갈 수 있는 작은 골목길이 보이면 풀잎들의 싱그러운 노랫소리가…
푸른  숲,푸른  숲,"밤하늘이 붉고 푸르다.
어둠을 뚫고 서 있는 하얀 거품
아름다움이 아름답다....
푸른 하늘에 피어있는 꽃향기
그윽한 향기가 그립구나!
오랜 추억과 사랑으로 반짝이는
푸른 벚꽃도
그리고 따뜻한 봄날의 향기도 느껴진다
나뭇가지마다 핀 동백꽃은 환하다.
거대한 나무들의 힘찬 웅덩이가 아름답다.
마음 한켠엔 꽃이 피어나고 있다.
밤하늘의 별빛은 우리를 기다린다. . 서울숲에는 초록빛이 가득하지만 그늘도 그리운 듯. 하늘 아래",0.8631850481033325,0.845131516456604,0.13681495189666748,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
차가운 바람,차가운 바람,"하얀 햇살 속에 잠든 새들이 꿈틀거리는 느낌으로
세찬 바람에 날려간다
바람을 맞으며 반짝이는 그믐달빛에 눈부시게 빛나는
푸른 하늘 아래 고요
한 달빛을 닮은 별들
꽃잎 하나에도 한 송이 꽃을 피우네.
어둠이 내린 뒤
하늘의 모든 생명들은 슬픔과 외로움을 잊고
마음 속에서 깨어날 것이다.
아침저녁에는 푸른 바람이 분다.
무엇이든 해야 한다.
그것이 없으면 아무것도 얻을 수 없다.
모든 일들이 다 그렇듯이
내일도 역시 그러하거라.
새벽을 깨",0.8591098189353943,0.8542603254318237,0.1408901810646057,소리의 성벽,달빛만 비쳐도 반딧불을 보내 연초록의 시간을 실어오고 나비들의 아침이 되어 바라보는 마음의 속삭임들이 들려주는 산책 같은 그리움의 기다림 속에 보이는 그 아름다움의 세계는 밤과 낮이 없고 오직 봄이라는 숲이 있어. …
슬픈 사랑,슬픈 사랑,"사랑하고 싶던 그리움 속에
그토록 아름다운 추억이 있을까
그리운 그 사랑이 그리워진다.
눈물과 눈물만이
내 마음 속으로 맴돌게 한다
자꾸만 슬퍼지며 눈물을 흘리는데
사랑하는 그대에게
정말 미안한 마음이 들었나보다.
내가 사랑하는 너의 곁에 있어서 좋았겠지.
나를 미워하지 말아라.
아픈 마음에 가슴으로 위로해 주는 것도 좋을 것 같구나.
그래서 행복하게 살고 싶어. 그러므로 지금 당신을 위해서
힘들고 힘든 일을 하고 있는 내게
미안하다고 말하지 마세요.",0.8581641912460327,0.8044147491455078,0.14183580875396729,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
매일 그대,매일 그대,"하루를 기다린다.
밤을 새워도
아침에 별이 밝지만
별이 반짝거릴 때면
그대는 나를 알아보고
나도 모르게 눈물 흘린다
하루의 시간이 그리웠고
오래도록 그대 곁에 있어준 것은
사랑에 대한 기쁨이었다.
당신이 내 사랑하는 것을.
가슴속에 품고 있는 사랑의 소중함을 일깨운 것이다.
나를 사랑하며 사랑을 해 준 것은 당신뿐인 것
매일 그대 곁에서
나의 노래를 부른다.
한 송이 장미꽃처럼 피어나는 가을 햇살 아래서
나는 늘 행복하다.
당신을 향한 나의 사랑이
그리움의 전",0.856063961982727,0.8459785580635071,0.14393603801727295,해바라기 연가,오직 당신 있는 곳만 향합니다. 그리움 때문에 나는 당신을 향해 서 있습니다. 그대를 바라보아야 힘이 솟고 당신의 빛을 받아야 피어납니다. 한순간도 잊지 못할 그대 얼굴 온종일 그리움에 파묻혀 밤이 와도 여전히 흔들…
별빛 하늘,별빛 하늘,"하얀 꽃들 사이로
마음을 실어 보낸다
눈부신 햇살도
아름다움의 눈물로 피어나네.
어디선가 들려오는 들꽃 한 송이
언젠가는 다시 만날 수 있을 것 같은
하늘의 그 어떤 모습도
그냥 아름다운 것이 아닌 것을
이제야 알 것 같아서
나만의 꿈을 가져본다.
작은 희망으로 가득찬 세상 속에서
다시 만나보자.
하늘의 별들이여. 우리들의 꿈이여. 그대들을 위한
별빛의 시간여행!.
지금은 그리움으로만 남아 있는
저마다의 가슴 속에",0.8541628122329712,0.8407700657844543,0.1458371877670288,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
