prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
별빛 하늘,별빛 하늘,"하얀 구름 한 점 없는 그리움이여
천상의 밤하늘에 빛나며
오직 푸른 하늘에 별이 되어
그대에게 들려주는 노래
아무도 부르지 않는
별들의 새벽별을 기억하고 있는 곳
초록색의 나무들이 있어
마음을 그려줄 수 있도록
하얀 별빛의 언덕이 있어
새벽을 만들어놓은 곳으로
달빛이 보내온
향기의 숨결을 기다립니다
그렇게 향기는 깊어가는 가을의 깊이에요
사랑하는 당신이여, 당신의 곁에 영원히 있으리라.
당신의 곁에 영원히 계시는 것을
잊어서는",0.8930127620697021,0.8847079277038574,0.10698723793029785,오직 이슬비 안에 순수의 마음처럼 별빛으로 보아야 알 수 있는 그리움의 통로,별들은 불을 밝히지 않아도 스스로 어두움을 구별할 수 있어 당신이 기도의 두 손을 내밀지 않아도 안타까움이 아닌 그리 홀로 빛나는 마음으로 걸어서 향기의 정원을 소리 없이 지나고 있습니다 향기의 말함 향기의 진동 별…
시린 들,시린 들,"그대는 날 사랑할 거야
그대의 눈물이 다 말라가는
내 눈물 속에
너를 생각하며
당신의 얼굴을 바라보며 눈물을 흘리는
내 마음 한 구석에는
이토록
무심했던 지난날들이/어쩌면 당신 곁을 떠나고 말았는지.
누군가를 그리워하고 있는 그대에게서
그리움이 가득 찬
눈물의 고마움만이 남아 있으리라.
그대여,
나의 너는 이 땅에 태어나도록 하여다오.
너의 슬픔은 내가 먼저 갚아주고
사랑하는 모든 이의 가슴에는 그리운 말이 전해질지어",0.8769783973693848,0.8242900967597961,0.12302160263061523,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
푸른  숲,푸른  숲,"하늘빛 가득 초록색 채우는
푸른 숲의 한 장면. 그 이름만으로도 아름다운 풍경화
아름다운 자연이여!
숲속에도 별들이 활짝 피어나어서
향기를 뿜어내고
한 폭의 그림처럼 펼쳐진
그림이 되어
강물결에 물들면
그리운 듯 서려있는
노란색의 숨결이 느껴진다
노래의 기분도 맑아지고
봄의 향기도 맡을 수 있어.
가까스로 찾아든 별들의 눈빛이 아름답지 않을까?
그래서 이 가을, 아름다운 숲을 지켜보고 싶다면
푸른 쉼터",0.8739228844642639,0.8615444302558899,0.12607711553573608,초록빛 물결,고요하고 상쾌한 자연 속 풍경 바람결에 마구 일렁이고 넘실대는 한적한 자연이 주는 아름다운 선물 봄이 무르익어 펼쳐진 감동 장관 봄바람 스쳐 가는 초록세상의 향연 더욱 눈부신 신록의 초록빛 향연 하늘빛 영혼으로 떠오…
우리 모습,우리 모습,"아련한 추억의 꽃으로
어디선가
너를 기다리고 있을 때
아름다운 꽃이 피어오네.
고운 자태가 예뻐서
한없이 빛나던 봄날들
꽃향기에 취해 웃는 얼굴로
나의 가슴은 더욱더 뜨거워지고
이젠 내 맘에도 그대가 살고 싶은데....
우리에게 있어 그리움의 꽃은
그리움이 되어도
마음의 마음도 아름답게 가꾼다고 하네. 그런데....
그대에게서 나를 찾을 수 있는
희망과 사랑이 있기를
당신은 바라는 걸까요?
지난 겨울의",0.8715569972991943,0.8616325259208679,0.12844300270080566,잊혀지지 않는 그대,그리움에 지쳐 멍들었던 가슴 지워지지 않는 뒷모습 진달래꽃 피던 날엔 나비처럼 장미꽃 지던 날엔 서럽게 코스모스 한들거리던 계절에 가을빛처럼 다가온 그대여 비가 내리는 날에는 그립고 눈이 내리는 밤이면 보고프고 바람…
지금 돌아와,지금 돌아와,"아침이 깊어가고 있다
봄의 서러운 숨결이 밀려오고 있다.
비바람에 젖은 나뭇잎들이 흩어지고 있다.
눈물만이 날릴 것 같았던
푸른 하늘은 아직 여리고 푸르른가 보다.
찬 바람이 불기 시작하면
조금만 더 힘을 내서
달빛과 함께하는 봄이다.
우리에게 불어오는 바람은 희망일까, 아니면 어둠일까?
어쩌면 가을의 향기인가.
아무도 모르는 곳에서 우리의 시름을 잊게 하는
가을밤 이끼벌레처럼
우리의 마음 속에 머물러 있는
세월을 기다리는 고독한 기다림인가.)..",0.8679128885269165,0.8545165061950684,0.1320871114730835,11월,바람은 속삭이며 잎을 흔들고 더 깊은 계절로 스며드네. 지는 잎에서 허무를 느낄 때 아득한 저편은 나를 부르네. 낙엽 지는 소리에 사라진 이름들이 흐릿한 별빛 아래 맴돌고 어느새 잊으려던 기억이 되살아나 깊어가는 1…
아픈 사랑,아픈 사랑,"한 줌의 연꽃이 되어도
얼마나 향기롭게 피어날까요
봄 햇살에 붉게 빛나는 꽃망울
무너진 꽃잎들 속에 피어있는 꽃들은
삶에 대한 그리움도 씻어내고
사랑하는 마음 가득한
꽃 향기로 환하게 피어나는다
아픔은 지워지고, 아름다운 사랑은 깊어만 갑니다
우리에게는 사랑이 있었기에
더 많은 행복과 희망, 행복을 누릴 수 있을까요?
그리고 이 길은 우리 모두에게 필요한 길입니다-
서로 사랑하는 마음을 담아서
자신을 위해 함께 웃어주세요!(웃음)",0.8663527965545654,0.8592656254768372,0.13364720344543457,그렇게 혼자만의 깨어있는 그 그리움이 끝은,당신의 손끝으로 이제 꽃잎의 떨림이면 향기의 진동으로 마음이 따듯하도록 진실의 시간만이 기다림의 골짜기에 백합꽃 피는 봄의 마음을 여미는 당신만의 안개 호흡으로 별빛 사랑함 꽃들의 노래가 있으면 아침 새들의 열망처럼…
오늘 하루,오늘 하루,"내 마음에는 그대의 한숨이 들어 있다
세상 참 고마웠다.
눈물을 머금은 채 서 있는
나의 눈빛들 속에
진실의 빛을 찾아서
나를 사랑하며
내 곁에 머물던 그대여
날도 그리운 날이었다라고
생각의 날개를 펴고
나에게 남은
끝없는 시간 동안
미움으로 지워지지 않은 나였기에
오늘하루를 소중히 여길 수 있었다며
우리 모두는 하나님의 사랑이시며
그대를 기억할 때 우리는 서로가 더 빛나고 행복해질 것이라고
고맙다고 감사했다.",0.8656989932060242,0.8311243057250977,0.13430100679397583,아내에게,어둠속에 나를 찾아주는 별이었소. 내가 나를 찾게 되었다오. 내 부족함을 언제나 감싸주었고 따스한 눈길로 바라봐 주었오. 그 손길에 담긴 고마움을 내 가슴 속에 깊이 새겨넣었다오. 서로의 꿈을 포개며 살아온 세월 그…
가을 노래,가을 노래,"이 한순간도 잊은 적이 없었다
가을의 향기가 나던 날,
그때는 이미 늦었어
고독을 견디지 못하고 떠난 밤이다
나뭇잎 사이로 새하얀 향기로 반짝이는 하늘
아무도 없는 쓸쓸하고 슬픈 시간이었다).
그러나 그 시절엔
가까이서 본 사람이 있을 리 없다.
마음을 열어보니 지금쯤
바람이 스치고 지나간다고 하니
가슴 아리게 흐르는 것 같다.
늦어도 다시 찾아올 것이다.
하늘 저 멀리 펼쳐진 푸르른 언덕과 낙엽들
우리에게 추억이란
슬픔이라는 말처럼",0.8656342625617981,0.8441996574401855,0.1343657374382019,아카시아 꽃 피던 날,기억은 혼자 옛 들길을 걸을 때 시냇물처럼 맑은 햇살 위로 너의 웃음이 종일 어른거린다. 삶은 때로 꽃향기처럼 스며들어 이름조차 부르지 못한 그리움이 된다. 아카시아 꽃 피던 계절의 하늘은 어디쯤 묻혀 지금도 울고 …
겨울 별,겨울 별,"봄이 오니 꽃들이 활짝 피었네요
이제 곧 찾아올 겨울이 아니겠죠
나도 봄이면 좋으련만
어디로 가든
자꾸만 생각나는 계절이라니.
봄을 만나면 또 얼마나 좋을까요?
겨울마다 따스한 햇살이 내려오고
가을은 이제 비로소
내게 다가온다
산처럼 내 가슴 깊이 안겨주는
내가 그대에게 달려왔습니다.
세상 사는 것이
너와 나, 그리고 세상
꽃들 사이로 피어오르며
아름다운 풍경들로 넘쳐날 때여야 해",0.8655912280082703,0.8580554127693176,0.13440877199172974,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
이런 사랑,이런 사랑,"내일은 꽃길도 있겠지.
봄이 오는구나, 하고 생각하니 봄은 온데간데없다.
그대는 늘 그대를 위해 준비하고
나뭇잎 되어 날갯짓하느라 바빴지만
가을에는 봄이 온다.
너와 내가 함께 있는 시간이
자꾸만 그리워진다.
마음속 깊은 곳에서 사랑이 싹튼다고 하더군요.
그리운 사람처럼 가슴이  뚫리고 설레게 한다
여름이 오면 꽃이 피고 지는 것
어느 계절이나 아름다울 수 있다면
아름다운 일들에도 사랑은 피어날 것이다.
그러기에 언제나 그리움만이",0.8645334243774414,0.8568326830863953,0.1354665756225586,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
