prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
달빛 노래,달빛 노래,"어둠이 드리운 가운데
고요함과 고독함이 서려 있는
노래의 첫 발자국 소리들. 어제의 바람이 잠든 강물처럼
오월의 언덕 위에 서있는 그리움들이여
아침 햇살을 받아 든다
소낙비 내리는 하늘 아래
한 그루의 작은 꽃송이 피어나는 꿈결로 가는 길도
달빛을 맞으며 그 향기로운 마음을 품어본다...
눈길도 한 곳에 머무는 동안
다시 찾아온다는 말처럼
그대의 고요한 마음 속에
작은 음악회도 있고
봄꽃 축제도 있고
내 가슴",0.8955422639846802,0.8931677937507629,0.10445773601531982,"아련한 마음이라는 하나의 시간, 노란 별이 찾아오면",슬픔이 외롭지 않도록 노래의 기도를 주고 봄과 정겨움이 따듯한 눈물이라는 심장을 다시 숲의 중심에 두어 별 하나의 마음을 바라봅니다. 꽃의 시작이라는 알 수 없는 생각의 강물들 어는 곳에서 시작되었는지 노을의 가슴에…
푸른 파도,푸른 파도,"하얀 햇살이 내리쬐고
아름다움이 살아 숨 쉬는 봄.
바람이 불면 푸르스름한 새들처럼
그런데도 고운 눈물이 흘렀다.
푸른 바람이 불어오는 순간
새들은 소리 없이 달려들었다.
햇살 사이로 피어오른 눈물은
우리들의 가슴에 깊이 남았다.
언제나 웃음이 가득 담긴 따뜻한 눈물의 계절이었는가?
맑은 초록빛으로 날아든 꽃들이
어디선가 들려오는 목소리에
우리의 가슴 속에 피어난다.
푸르른 하늘 아래 서서
함께 해온 모든 추억을 떠올리며
사랑한다.
나는 아름다운 그대",0.893528938293457,0.8680984377861023,0.10647106170654297,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
차가운 미소,차가운 미소,"그립다
바람이 분다.
그대는 따뜻한 햇살을 받으며
온기를 내뿜는다.
아름다운 밤하늘에 피어 있는 꽃들은
가슴 저미는 듯 하다.
한줄기 눈물과 함께..
내 사랑 내 곁으로
내일은 봄꽃처럼 향기로운 날들""
어쩌면 우리 모두의 바람일지도 모른다.
내겐 한낮의 따스함이 있어
나는 너를 바라보듯 한다.
눈물 흐르는 마음
얼마나 가슴 뛰는가.
가을은 찬란하다.
햇살과 바람과 햇빛만이
삶을 감싸준다. 하나, 둘, 셋, 여섯 개의 꿈들이",0.8871983885765076,0.8785108327865601,0.11280161142349243,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
가을 노래,가을 노래,"낙엽이 되어 내 품에 안겨다오
그대는 지금 이 땅에 있다.
가을은 가녀린 낙엽을 태운다
가난한 시절로 돌아간 그대
슬픔의 노래를 부른다
아름다움이 사랑으로 간직되려 했던 그대를 그리워하는 곳
그리움의 기억은 언제나 당신을 기다리고 있습니다
바람과 더불어 사라져 가는 그리움도
순수한 마음이라는 외로움과 슬픔을 찾아서
가슴 뭉클한 추억이 있는 곳으로 떠나보내는 거죠..
언젠가는 꼭 보고 싶었던 곳,
푸른 들판을 지나온 고향집 앞마당에
고운 한 송이",0.8853837251663208,0.8751524090766907,0.1146162748336792,가을 연서,온 산야가 붉게 물든 시월 어느날 낙엽되어버린 보고 싶은 그대 생각 천천히 노을이 지는 들판을 가로질러 흙 길가 풀섶 가득해진 황금빛 가을 가슴 속에 가득 새겨진 정감이 떠올라 옛 사랑으로 머물고만 추억 소환해 무작…
별빛 하늘,별빛 하늘,"어둠이 짙어가는 밤하늘에 별이 환하게 비치는 그림자
소낙비가 내리는 저녁이면
새벽같이 눈이 쏟아지는 새벽은
아름답고 아름다운 달빛의 추억으로 간직됩니다.
그리움의 시간이 깊어지면
별빛이 되어서
향기의 시간을 가져옵니다.
그렇게 고운 아침의 순간을 보내면요
꽃들의 숲속에 홀로 있는 꿈속도
작은 정원에서 별을 그려봅니다
밤하늘과 별빛을 그리는
바람을 타고 스며드는
초록색 꽃송이를 만들어 줍니다.'
내게 보내는 별빛 속삭임
마음이 다",0.8852713108062744,0.8732417821884155,0.11472868919372559,소리의 성벽,달빛만 비쳐도 반딧불을 보내 연초록의 시간을 실어오고 나비들의 아침이 되어 바라보는 마음의 속삭임들이 들려주는 산책 같은 그리움의 기다림 속에 보이는 그 아름다움의 세계는 밤과 낮이 없고 오직 봄이라는 숲이 있어. …
슬픈 사랑,슬픈 사랑,"그리운 연인들의 봄바람을 보냅니다.
이젠 나만을 위한 이 행복한 사랑은 없습니다만(그렇게 슬퍼하는 내 모습을 보면서)
누구에게도 말하지 못하지만
아무런 이유 없이 울고 나면 그 슬픔에 다시 눈을 감았습니다.
슬픔은 오래 가지는 않아도
오직 사랑하는 마음으로 다가갑니다
사랑에는 진실뿐 아니라 아픔도 있을 거라 믿습니다.\
너를 향한 우리의 마음 또한 그렇게 슬프게 하고 있죠
나의 눈물은 언제나 아름다운 사랑의 비결인 것입니다(그래서 행복하십니까. )
잊지 않더라도",0.8785769939422607,0.8339150547981262,0.12142300605773926,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
시린 바람,시린 바람,"달빛 한 줄기 햇살에 눈동자는 금세 흔들려
안개 낀 날도 반짝이고
어디서 오는지 훤히 보이는 아침이슬을 향해 다가오고
마주 오던 바람이 다시 뜨면
아침 해가 떠오르는 것을 보는 것
산기슭에 서있는 푸른 잎들의 노랫소리는 봄날의 노래를 들으며
그대에게 다가가 인사를 건네고
너를 사랑한다
시린바람 속에서 조용히 숨을 고르며
사랑으로 맺어진 그리움이
정확하게 내 가슴 속까지 내려준다면
우리 모두 행복하겠습니다마는",0.8769206404685974,0.8654558062553406,0.12307935953140259,가을이 오기전 별빛의 종소리에 초대받아 은색 울림과,당신의 식탁에 따듯한 차 한 잔 찬바람에 놀란 노래들을 달래주고 이제 별들이 보여주는 책을 읽어야 할 시간이면 당신의 꿈속 변하지 않는 초록색을 찾아와 동화의 끈을 묶어봅니다 이제 신비롭게도 마음의 골목길은 찾아오고…
우리 모습,우리 모습,"새벽의 햇살이
이른 아침마다 반짝거리는 꽃밭으로 달려가고 있습니다.
그저 바라보노라면
그리운 그리움이 밀려옵니다.
우리네 삶의 흔적들이
서로의 체온을 느끼며 피어나는 듯 합니다.
한낮에도 찬바람에 맴도는
푸른 물결로 빛나던 푸른 들녘도 다시 살아나고 있습니다.'
밤이면 달빛 아래 펼쳐진 하얀 설원 속에
눈부시게 빛나는 그윽하고 고운 눈빛들,
마지막 순간까지도 변함없는 우리의 모습이 아름답습니다.
새벽을 열어도
오래도록 함께 했던 사랑들의 발자취",0.8755617141723633,0.863753616809845,0.12443828582763672,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
아름다운 바람,아름다운 바람,"봄은 가도 가을이 오지만
세상에 다 아는 꿈
꽃샘추위가 몰아치네
바람으로 따스한 햇살이 비치는 저녁 무렵이면
내 손안에 들려주는
마음 한켠에는 그윽하고 시원한 바람이 불어온다
오래된 그림자로만 보이던 사랑스러운 추억들
아름다움은 곧 내 가슴속에 있는 비밀
우리들이 만나야 할 길목인 듯.
가까운 곳에 봄이 찾아왔으니
그대로 살면 되는구나
사랑과 그리움을 품고 사는 사람들
무엇보다 더 그리워하는 우리",0.8727881908416748,0.8619698286056519,0.1272118091583252,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
겨울 하늘,겨울 하늘,"한낮에는 별이 반짝이는 눈꽃송이가 피었다.
내 안에 있던 그 푸르름을 다시 보려 발걸음을 옮기던 순간
그때를 잊고 또 봄을 꿈꾸며
그 날도 그리운 내 마음을 그려 보았다.
이제 겨울 하늘이 밝아 오기만을 기다린다.
겨울 밤은 언제나 쓸쓸하다.
오래간만에 아침햇살이 내리쬐는 날은
아침이 되면 하얀 눈이 부시다.
봄의 모든 것들은 아름답다.
가을에 오면 푸른빛으로 가득 차있는
강물의 노랫소리를 들을 수 있다.
따스한 햇살 아래, 꽃들이 모여드는 곳에",0.8690314888954163,0.8525754809379578,0.13096851110458374,매화,겨울을 태워 봄을 부르는 소리 찬 바람이 뼈를 에어도 향기는 더욱 선명하다. 칠흑 어둔 밤에 별은 찬란하고 아픔이 커야 기쁨은 더욱 깊다. 뻗은 가지 위에 새긴 절개 침묵 속에 짙은 향기 퍼진다. 계절의 새벽을 깨우…
