prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
아름다운 바람,아름다운 바람,"그 바람 속으로 들어가면
나뭇잎이 뻐근하게 떨리도록
소낙비처럼 피어나는
그것이 그대여
푸른 하늘의 빛나리꽃 향기롭게 피어난다
내 마음에도 별이 피어날 수 있도록
고요함 하나만으로도
천년의 숨결이 비치는 곳에
가을의 마음이
별빛으로 보이는 곳으로 향한다.
바람이 되어도 구름 한 점 없는
하늘을 사랑하는 꽃들의 마음을.
누구나 다 알듯이
그리움의 시작은
달빛이 되는
순수의 시간으로 가는 곳
노래의 꿈은 이슬비에 묻혀 있습니다.
그래",0.9037567377090454,0.8953851461410522,0.09624326229095459,겨울마음속으로 걸어온 바람처럼 별빛의 중심이 있어,물주머니만 들고 걸어서 가는 아침 햇살의 여행길 누가 동행하지 않아도 스스로의 빛남이 있도록 목마름도 순수처럼 솟아나고 있는 풀잎들의 샘이면 한 모금 만 마셔도 이렇게 당신의 정결함으로 채워지는 애태움의 진실을 바라…
시린 들,시린 들,"달빛 같은 햇살처럼 뜨겁게 타오르는 가슴 벅차다
마음에 맺힌 이슬비가 쏟아질 때면
그대는
아름다움 속에 살아있는 사람일까
밤새도록 그대를 기다리는 눈물이 흘러온다
기대하는 마음도 함께 비치는 것 같아서
고요한 시간마다 이토록 뜨거운 기억의 젖음 소리를 내며 오월을 노래할 수 있는 것은 얼마나 큰 기쁨인가.
하늘과 땅, 바람과 구름과 안개 사이로
내 안에서 고요함이 흐르고
푸른 바다가 되려는 꿈을 꾸는 듯해 봅니다.
가을이 되면 그리움이 들려",0.8963382840156555,0.881927490234375,0.10366171598434448,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
달빛 미소,달빛 미소,"아름다운 햇살처럼 빛나는 눈물과 사랑으로
이제야 깨달아가는 순간
내 가슴은 뜨겁게 타오르고
그대로 멈춰 선
달빛이 되어 다시 켜고 싶어하는
마음에서 우러나오는 따뜻한 숨결로
사랑에 대한 그리움이 있는 듯
삶의 기쁨과 행복, 그리고 삶의 아름다움을 느낄 수 있도록
어쩌면 이토록 아름답다는 것은
인생이라는 깊은 곳에 새겨져 있을지도 모르겠다.
한낮의 태양 속에 잠들어 있는
강물이 되고 싶지만
순수의 시간이 오도록
봄을 기다리는 꽃들의 기도",0.8897558450698853,0.878831684589386,0.11024415493011475,어쩌면 풀잎처럼 순수의 뒷모습을 바라보았을 때 하얀 눈송이들이,보내온 천사의 한쪽 날개로 이루어진 마음에 그리움의 언덕 바람을 쌓을 수 있는 순결함이 이토록 아침 햇살이 곱게 비치는 곳이 있다면 순수 또한 녹아내리고 있음을 두 손으로 모아진 기도는 눈물방울처럼 기다리는 시간에도…
아름다운 별,아름다운 별,"그대는 어느 날 새벽 하늘에 별이 되어 오색빛으로 빛나는 별을 보며
그대를 떠나간 그대에게로 가는 길목마다 찬란한 별이 되고 싶어요
그리움의 눈물로 달려온
사랑의 노래들아
그리고 다시 푸른 하늘나라에서
어느새 가을이 지나가고 있습니다
별은 우리를 향해 열려 있어서
사랑하는 이여,
가을을 맞이하기 위해 서두르시는
순수의 계절을 기다립니다
꽃들의 마음처럼 봄의 느낌이 있는 그곳이여.).
그래서 아름다운 날에요!
가까운 곳에 하나둘 꽃이 피어나는 곳",0.8883192539215088,0.8704371452331543,0.11168074607849121,별빛의 마음에 다시 서면 아름다움의 본체는,당신의 하늘이 있으면 언제나 푸른 꿈은 별들이 날아옴을 다시 허락합니다. 마음의 언덕 느림처럼 날아와 그리움은 빛남이 되어도 누구에게나 나누어 줄 수 있는 따듯함과 정겨움 때로는 풀잎들의 기다림이 되어 따로 겉옷을 …
푸른 파도,푸른 파도,"꽃망울을 터트린다
그리움으로 피어난
살며시 그윽한 향기
사랑으로 간직해 온
고운 향기로 채워진다
그렇게 사랑스럽게 피어오르고 있다
열어놓은 하얀 눈동자
이제서야 비로소 사랑의 결실을 보고 있어요
달빛 아래 서서
꽃들이 함께하는 빛난 얼굴들
서로의 가슴을 뜨겁게 달궜던 기억이 스르르 떠오른다.고리타분한 마음 하나로
그리고 마침내 다시 만나게 되는 것입니다
마음을 열어주신 이 아름다운 봄날에요
봄날, 바람이 휘몰아",0.8873953223228455,0.8788469433784485,0.11260467767715454,진달래 꽃 당신,연분홍 사랑 토해낸다 꽃 봉우리 속에 피어나는 불꽃같은 진한사랑 당신은 내 가슴에 피어난 진홍빛 사랑의 봄꽃 봄의 숨결 둘리는 봄꽃 위에 살며시 내려앉는데 햇살 입술에 포개어 지며 사랑을 고백한다 사르르 떨며 다가오…
겨울 노래,겨울 노래,"들풀만 무성하게 자란 꽃들의 이름들
오월의 아침은 그리운 눈빛으로 반짝이고
고요함의 속삭임 속에 깃든 애태움의 아름다움은
봄의 마음을 읽어내고 있는 것
아직도 봄날의 추억들이 들려오는 듯 하다.
어디선가 한 송이 꽃이 피어나는 날
눈꽃의 내면을 들여다보는 것 같다.
겨울이 간절함을 불러주는 시간이면
작은 손길이 닿지 않는 곳에서
나뭇잎마다 피어오르는
초록색 눈물방울을 바라보며
꿈결처럼 눈물을 흘리는 자화상의 그림자",0.8845977783203125,0.8744779825210571,0.1154022216796875,매화꽃 필적에,묻어나는 설중매 한겨울 추위 속 피어나는 한송이 매화 아련함 세찬 바람 빗줄기에 젖고서도 눈처럼 해맑은 모습 밤새내린 하얀 눈밭에 가장 먼저 발자국을 남기고픈 온통 치갑게 스며드는 한기마저 멋진 풍경이 되어버린 점차…
계속 위로,계속 위로,"한없이 깊어져 가는 갈매기들의 꿈처럼
그리움의 서러움을 떨쳐버리고
그렇게 하얀 아침 햇살이 되어
꿈의 시작과 끝을 다시 기다립니다
아침저녁으로 그리움인 듯
어느새 초록색으로 달이 켜지며
아침의 새소리가 들리는
이슬비 같은 눈빛들이
저 멀리서 날아오는 별들과
서로 마주보며
하나씩 들려오는 소리들
너무나 아름다운 것입니다만(웃음) 그러나 아직은
끝도 없이 이어진 이 슬픔,
더욱 깊어가는 마음속에 있는 것은",0.8837364315986633,0.8764604330062866,0.11626356840133667,초록색 그리움의 처음으로 아침 날이 오면,그리움의 속삭임 언제나 그 깨달음을 하얀빛으로 잊어버리지 않도록 안개의 가로등 아래 그렇게 빗속으로 걸어가는 숲의 향기가 되고 아름다움을 소낙비로 빗어 만들어 놓은 새들의 눈물 봄날은 파란 새싹에 고이도록 별 하나의…
가을 노래,가을 노래,"그대의 이름처럼 봄은 흘러가고,
가을이 오면
아름다움만 깊어가는 것 같아
사랑하는 이가 부르는 노래는
한없이 쓸쓸하게
그대를 향해 간다
눈부신 햇살 속으로 사라지는
그리움의 마음도
그렇게 가슴 가득히 떠나간다.¶지극한 사랑의 순간들
사랑의 순간이 다가오면
어느새 이젠
하늘로 가는 별빛에 비치는 그리운 마음을
그래서 아름다운 날에요
마음을 씻어내는 하얀 눈송이를 가져옵니다.
달콤하고 고요함마저 담아내고픈
고",0.8822445869445801,0.8770369291305542,0.11775541305541992,유월의 장미,피어오르는 꽃잎 숨죽이는 시선 그토록 아름다운 자태 황홀하네. 그윽한 향기 바람결에 속삭임 시간도 잠시 멈춘 듯 세상은 온통 고요하기만 하고 모든 것을 잊게 하는 따스한 품 가시 속에 숨겨진 장미의 마음 삶의 고통조…
다시 여기,다시 여기,"그리움이 가득한
아무데나
돌아가는 길을 따라 걸어갈 때면
눈빛과 마음이 뭉클해진다.
떠내려간 그 눈물과
그런 나를 바라보던
당신이 내 마음 속 깊은 곳에
그리움을 남겨두고 간다
그리움의 정수를 다하는
이제 당신은 나에게서 떠난다
오직 그대만이 그대만의 마음에 있음을 알고
향기의 메마른 들판을 건너고 싶을 때가 있다.······
꿈에 잠긴 듯하지만도
어느새 푸른 꿈으로 돌아가고 있는
꽃잎의 마음을 헤아리며
가을 바람처럼",0.8820135593414307,0.8698368072509766,0.11798644065856934,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
흘러 항상,흘러 항상,"너희들은 왜 여기 있을까
눈을 감으면
너를 바라보며
마음속에 흐르고 있는
고독한 생각들
그때 그 느낌 속으로
언제나 떠나갔던 기억들을 곱씹어 보게 됩니다
그래서 아름다운 날들이여
내일도 오늘처럼 아름답게 물들어주시길 빕니다. 
오늘은 그리움의 언덕에서
그리움이 기다리는 봄날이라
숲속에도 초록색의 꽃이 피는 곳
순수의 눈물이 흐드러지게 피어나는
나뭇잎들의 꿈이 되고
별빛의 시작과 끝이 되어",0.8819648623466492,0.8760818243026733,0.11803513765335083,고운 마음의 깊은 곳에 있는 흐느낌,외로움이라는 존재는 안개처럼 자신의 손이 없어 스스로 날개를 입을 수 없는 그 애태움을 바람이 입혀주어야 자신의 모습을 다시 돌아볼 수 있는 그 노래들이 꿈이 되는 날 바람의 언덕을 지나오면 스스로 노을처럼 저녁 하…
