prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
산 속에,산 속에,"너의 가슴에
이슬비 낙엽 떨어지는 꿈들
별처럼 곱고 맴돌며
눈물 흘리는 나의 마음
봄날의 추억들을 모아서
나뭇잎에 새겨둔
노래의 정갈한 마음을 심어
누구나 알 수 있는 아름다운 향기들이 있습니다
그렇게 하얀 꽃잎과 꽃송이가 빚어낸
꽃들의 아름다움은
새벽녘이 오면 달빛으로 핀 나뭇잎
그 고운 빛깔을 달고 나옵니다
아름다움의 의미를 알고
반달의 아름다움을 피운
강물의 기다림
하얀 봄날은
그",0.9256632328033447,0.9072924852371216,0.07433676719665527,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
겨울 노래,겨울 노래,"그리움이 그리움의 시간이 되면
노래의 시간들이 모여
가을이 되어
별들의 생각을 보내면
풀잎의 한 가닥으로
꿈을 가져오도록
어느 날엔가
어머니의 마음이 들려주는
초록색의 느낌과 그 안에 들어있는
고요함의 마음에서
아름다움은 마음을 기다립니다
강물의 마음으로
향기의 깊이에 있는
바람들의 눈물로
그리움을 읽어서
나뭇잎 하나하나에 담긴
나무들 사이의 애태움도
하나둘 알 수 있도록
소낙비의 아침은 생각의 외로",0.9162936210632324,0.9094346761703491,0.08370637893676758,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
제발 이젠,제발 이젠,"봄날은 가고 또 온다
가을볕이 내리쬐며
봄빛이 찾아오면
고요함의 강물처럼
하얀 빗방울로 이슬비 쏟아진다음
산들바람에 흔들리는
아름답기만 하는
그림의 느낌들은
두근거림은 고요함을
노란색으로 만들어 놓으면
나뭇잎의 기다림
순수의 시간 속에 있는
꽃들의 마음도 읽어낼 수 있어
하나 둘 떠나가는 길을 갈 수 있게 돼서
그래서 저는 꽃들의 마음을
별빛이라는 곳에 심고 싶어요.
그리움을 읽는",0.9068120718002319,0.8988216519355774,0.09318792819976807,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
그때 위로,그때 위로,"내 마음속에 있는 것들의 고요함
어둠이 내리쬐는 새벽은
순수의 시간처럼
하얀 별빛으로 피어오르는
새벽처럼 애태우는
봄날엔 푸르른 잎들이
다시 꽃잎들을 피워낸
꿈과 그리움 그리고 꿈의 아름다움
당신의 손끝에 느껴지는
나뭇잎들의 정겨운 노랫소리
아름다움이 얼마나 소중한지
그래서인지
그렇게 한 아름씩
고운 향기로 채워진 아름다운 날갯짓을
오랜만에 만나본 당신은
당신을 처음 보는",0.9048006534576416,0.8966223001480103,0.0951993465423584,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
달빛 노래,달빛 노래,"이 모든 순간이 그대 곁에 있어서
그대의 마음 속으로 파고들어와도
아름다움의 서러움을
고운 아침 이슬비처럼
강물처럼 건너야 하는 그 날의 꿈이여.
달빛의 고요함이 만들어 놓은
천년의 기다림이
순수의 마음을 만들고 있는 순간인 듯싶다.
밤하늘에 별을 그려놓고
저녁 해가 되어 들려오는 저 작은 밤하늘의 눈물. 
하얀 눈물의 기억 속에
그리움이 담겨진
나뭇잎 하나쯤은
별들의 마음을 알 수 있도록
초록색의 느낌이 주는 외로움도",0.9043790698051453,0.9005810022354126,0.09562093019485474,어제의 별의 눈물로 깨어있는 그리움의 시간을 들여다보면,어제의 별의 눈물로 깨어있는 눈물 한 방울이 당신의 마음을 닮아 강물의 중심에 별빛들이 조각배를 보내어 옵니다. 바람에도 흐트러지는 물결 고요하지 못한 외로움의 황금빛 출렁임도 하나 둘 그물로 건져보면 당신의 아름다…
자꾸 만나,자꾸 만나,"연초록 꽃향기 넘치고는
바람이 불어오는 곳마다
오래도록 그리움의 향기가 가득하고
별빛의 향기는 깊어지고
그저 하나의 느낌으로
마음을 열어주는 초록색의 눈빛은 강물처럼
아름다움이 느껴지도록
당신의 마음을 읽어야 할 때
작은 숲속 작은 연못을 찾아가는 그 길
꽃잎들이 고요함을 갖고 있는
고운 아침의 기다림을
나뭇잎이 꿈으로 가꿔 놓은
푸른 계단을 올라온 곳에 걸어봅니다
그래서 아름다운 날에요
달팽이의 날",0.9029319286346436,0.8978851437568665,0.09706807136535645,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
아름다운 별,아름다운 별,"한여름 밤하늘의 아름다움으로 빛날 때 마다
마음에 새겨보고 싶은 달빛들의 소망들이
별들만의 마음속에 들어있는
달빛의 꿈이 되는 시간이면
그리움의 기다림은
바람과 햇살 같이
고요함의 시간에도 달려있습니다
그렇게 마음에 새긴 고운 마음을 찾아서
아름다움을 향해 걸어가는
숲을 만들고 있는
푸른 나무들의 아침은
오랜 숲속처럼 아늑합니다.
당신의 작은 마음이
아무런 생각 없이도
강물이 되어 흘러가는
봄이라는 느낌표처럼
아침",0.8927617073059082,0.8842594027519226,0.1072382926940918,오늘 별빛의 중심에 당신의 마음이 있어,새들의 소리도 닦아옵니다 마음이 창문을 열면 별이 그려내는 바람과 꿈의 항로는 따듯한 차 한 잔에 담겨진 가을의 의미 알 수 없음에도 깊은 생각을 가지게 합니다. 강물이 담겨지고 시냇물의 다정함 졸졸 거리며 넘치거나…
햇살 바람,햇살 바람,"내 마음 속 그리움이 온다
별빛 속에 스며들어
그리움으로 향하는
아름다움의 눈물이 되는 순간에도
꽃들의 숨결은 또 다른 느낌을 가져옵니다
그렇게 별빛에 고요한 아침이 되어도
숲의 마음을 심어주시면요
가을 낙엽처럼 아름다운 숲속 풍경들이
하나둘씩 하얀색으로 되어가는
꿈을 꾸는
하얀 밤하늘도 다시
고요함의 메아리 안으로 들여와서
작은 것 하나 놓치지 않도록
마음의 중심에는
나뭇잎 한 장뿐인 작은 꿈속의 느낌표",0.8924841284751892,0.8881353139877319,0.10751587152481079,바람의 높이마다 강물의 이름은 저마다의,작은 도랑이 되어 꿈을 담을 수 있을 만큼의 생각의 출렁임은 언제나 변하지 않도록 풀잎의 마음에 가지고 싶어 합니다 당신의 마음이 천년 동안에도 이렇게 푸르다면 강물이 가져오는 아침의 밝음 꽃들의 눈으로 별빛의 멀리…
바람의  춤,바람의  춤,"한 방울의 빛처럼 쏟아진다
빛나는 꽃송이들이
시냇물과 만나고
바람을 타고 흘러내리는 물줄기
산들바람으로 흘러가는 이파리
이삭지 듯 반짝이는 별들의 눈물은
별빛을 향해 날아오르고
꿈꾸는 은하수들마다
아름다움이 숨쉬어 주는 아름다움은
강물의 고요함을 찾아내고 있습니다.
그래서 아름다운 날에요
그렇게 아름다운 날의 시작은 바람이라는 이름으로 향합니다.
하얀 날개의 아침, 햇살은 비치는 곳마다
풀잎 하나하나를 새겨 넣어
봄날의",0.8924514055252075,0.8835726976394653,0.10754859447479248,겨울마음속으로 걸어온 바람처럼 별빛의 중심이 있어,물주머니만 들고 걸어서 가는 아침 햇살의 여행길 누가 동행하지 않아도 스스로의 빛남이 있도록 목마름도 순수처럼 솟아나고 있는 풀잎들의 샘이면 한 모금 만 마셔도 이렇게 당신의 정결함으로 채워지는 애태움의 진실을 바라…
아름다운 바람,아름다운 바람,"한낮에 일몰로  뚫린
그리움만 가득 찬 별빛과
가을을 품고 있다
그곳은 그대가 잠든 자리처럼
어느덧 그리움의 시간이 되어가고 있습니다.
아름다움과 아름다움의 시간에도
꽃들의 마음 속에 피어있는
풀잎들이 가을을 기다립니다.
그래서 이슬비 들판마다 노란색이
나뭇잎이 꽃으로 물들도록
이슬비가 꽃잎을 준비하고 있습니다.
하얀 색조의 빛남은
오직 고운 강물의 눈빛을 만나고 있습니다. 고요
한숨 소리 없이 흐르는 눈물
강물에",0.8917219638824463,0.8865060806274414,0.10827803611755371,고운 달빛으로 별빛들의 오랜 고요함으로,꽃들의 아침 그리고 향기의 기억 저편에 있는 푸른 사진관에 오늘은 오랜 친구처럼 빗소리와 하얀 그리움이 오면 순수를 이어주는 한 조각의 다른 꿈속에 채워지고 별 하나를 사랑한 외로움의 기억들을 꺼내 곱게 닦아낸 가을…
가을 노래,가을 노래,"산 아래로 난 숲길을 걸으니
무심코 지나쳐도
아름다운 내 모습
내 영혼의 깊숙한 곳
가을 들녘은 그리운 듯
한 잎 한 송이 물든다
그저 흘러가는 그 마음
그리움을 잊고 떠나가면 어떨까
나는 이 시를 읽으며
겨울 낙엽을 따듯하게 적시고
숲속을 걷는다.
밤이 되어도 울음은 그치지 않는다.
바람결에 흩어지는 저녁 하늘처럼
별빛이 빛나도록. 봄날이면 바람으로
어느새 먼 길을 떠나야 하는 외로움에서 벗어날 수 없는",0.8912069201469421,0.8733803033828735,0.10879307985305786,가을 사랑,막바지로 치닫는 눈길 단풍의 계절 마음마저 그리움이 깊어진 사색의 늪 조심스레 가을햇살로 기지개 켠 기다림 다시 한번 깊숙이 다가선 고독 외로움 덧없고 속절없는 사연 간직한 바람소리 그냥 그대로 헤치고 아름답게 가꾸…
아름다운 물결,아름다운 물결,"봄을 알리는 그리움
봄의 정취로 물든 물결이
푸르른 향기로 물드는 바람에
맑은 숨결에
기쁨으로 들리는 듯 하네.
한 걸음 한 걸음으로
오랜만에 찾은 산길에는
아름다움이 가득하였다.
그리고 새들의 힘찬 울음소리가 들렸다.
마지막으로 그윽한 가을빛 속에 잠긴 이슬비도
바람과 함께 흔들린다
다시 꽃들에게 묻는다.
그리운 것은 그대뿐이지
사랑하는 당신들만이
고독과 고독한 아픔도 견디는 법이니라.
가까스로",0.888153612613678,0.8830105066299438,0.11184638738632202,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
노을 하늘,노을 하늘,"그리움의 추억이 되는 별들의 언덕에는
노을빛 쉼터가 있다.
하얀 구름처럼 새들은 날개를 활짝 펴고
봄의 숲은 초록색의 고요함
꽃잎들이 반들반들 떨고
노란 눈송이들이 모여 있는 곳마다
그 안에서 봄날의 희망을 노래한다.
밤하늘에 내리는 이슬비 아래
숲속 작은 뜰에는
나비들의 마음이 담겨있다.
오월의 아침 하늘이 보이는
향기의 깊숙한 곳에
어느 날 아침, 어느 곳에서든 꿈을 그려볼 수 있도록
초록색 기찻길 안에
나뭇가지 속에 숨어",0.8876092433929443,0.8799958229064941,0.11239075660705566,어느 곳이나 자유롭게 날아갈 수 있는,고운 감동의 느낌으로 천년의 앞에 서서 노래의 방패처럼 봄의 새싹들이 순수를 싹틔우고 초록색의 햇살을 곱게 다려 푸른 숲의 시작이 되는 곳에 오랜 기다린 노란 시간 속에 은행잎 외로움을 온유함이 두려움을 떨쳐내고 은…
