prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
아침 햇살,아침 햇살,"그리운 그대에게
마음껏 미소 짓네요.
햇살에 반짝반짝 빛나는 그대의 마음
아침 햇살의 빛도 내 맘에 와닿도록
다시 오롯이 기억하고 싶은데.
사랑하는 그대에게는
정녕 봄꽃으로 가득한 꽃향기가
바람처럼 스쳐간다면
어찌 그대를 그리워할까.
우리 모두는 이 세상 모든 것이 아름답기를 기원합니다
가을 하늘빛은 아름다운 꽃을 피웁니다.
그리고 가을 바람 속에 피어있는 이슬방울과 같은 향기
오랜 세월 동안 간직해온 따뜻한 마음이여
그대가 되어",0.8916510939598083,0.8777337074279785,0.10834890604019165,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
가을 노래,가을 노래,"그 노래를 부르면
한여름 밤하늘에 울려 퍼지는
사랑과 연민처럼
너를 기다리고 있는 너의 노래
가을이 오면 그대에게 들려주는
봄날의 음악들
그대를 사랑해
다시 만나고 싶어하는 마음
아름다운 추억으로
별빛을 피워도
바람을 피해 아름다운 기억으로만
하나둘씩 돌아가네.
가을은 깊어만 가는데
이제 가을은 끝나가는구나.
그리움의 물결 속에
내 마음을 담은 그리움이
가까운 곳에서
마음을 열어서
나에게로 다가가야 할 때
나는",0.8784627318382263,0.8663574457168579,0.12153726816177368,코스모스 상념,너의 미소처럼 맑고 고요하다. 가을 햇살에 빛나는 꽃잎 너의 이름을 부르는 듯한 음유 하늘빛은 너의 눈동자를 닮아 물결이 일렁이는 강물처럼 언제나 내 마음을 흔들어 놓았다. 그 그리움은 가을 속에 묻혀 다시 오지 못…
노을 춤,노을 춤,"노을이 붉어지면
꽃 피는 계절을 보내고
봄의 향기는 더욱 깊어지겠지요.
진달래 꽃처럼 피어나는 진달래
산새들이 봄바람에 몸을 맡긴 채 춤을 추고 있습니다.
오늘은 아름다운 우리를 만나러 갑니다.
먼저 오늘은 그대의 마음속에 있는 작은 몸짓들을 찾아봅시다.
마음의 문을 연 것처럼 고요
한숨 자다가도 내 마음이 비추는 것 같습니다.
꿈결처럼 조용히 웃던 꿈도 잠들었나 봅니다. 가을에 꽃이 핀다고 해도
그대만의 눈물이 다 삭아서 지워지지",0.8776432871818542,0.8727726936340332,0.12235671281814575,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
항상 하나,항상 하나,"별빛과 함께 하는 아름다운 날들
어두운 밤바다와 바람, 그리고 새들이 다가와서 그리움으로 만들어주기
그렇게 가을이 되면
아름다움의 순간이 되니
누구도 가지 않은 채
고요함 속에서 한가로워지는 그대
가을을 사랑하는 이여름의 모습
마음껏 마음껏 노래할 수 있는 그대의 시간
그리움과 나날들은
나날이 아름다울 때면 언제든 다시 만날 수 있으리라
나는 이제부터라도 마음을 활짝 열어서
봄에 가장 먼저 만나는 곳인
별들의 숲",0.8763414621353149,0.8676943778991699,0.12365853786468506,별빛의 마음에 다시 서면 아름다움의 본체는,당신의 하늘이 있으면 언제나 푸른 꿈은 별들이 날아옴을 다시 허락합니다. 마음의 언덕 느림처럼 날아와 그리움은 빛남이 되어도 누구에게나 나누어 줄 수 있는 따듯함과 정겨움 때로는 풀잎들의 기다림이 되어 따로 겉옷을 …
푸른 꿈,푸른 꿈,"이 밤이면 어김없이 찾아드는 봄의 노래
나뭇잎에 비치는 햇살로
푸른 꿈을 꾸었으면 좋겠다
빛과 함께 피어나는 꽃향기
봄날은 그리움 가득히 피어나며
이른 아침으로 돌아오는 꽃잎
아름다운 마음에서 우러난 사랑의 향기 
어느덧 밝은 달빛 속에 피어오르는 꽃잎
작은 바람처럼 스쳐가는
그리움의 숨결이 느껴지는
그것은 아름다운 마음을 가진 사람만이 가질 수 있는
꽃다발이다
꽃은 항상 우리 곁에 있고
꿈을 가져도 좋다고
사랑하는 사람은",0.8702428936958313,0.8614544868469238,0.1297571063041687,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
작은 호수,작은 호수,"두 눈 뜨고 바라보지 못하면서
두 눈을 깜박이며 기다리던
그 물속에서
그물은
마음을 더듬어 가려고 애쓰며
아름다운 꿈이 있는 곳이면
하늘에 닿을 수 있도록
그렇게 아름답게 피어날 수 있을까
세상살이에 대한 욕망으로 가득한
무성한 꽃잎처럼
오래도록 그리움으로 살아간다
작은 호수가 흐르는 그 아름다운 연못,
내 안에서 또 다른 향기로
하나의 세상을 만들어 가는
순수의 마음이라 불리는
당신의 기억속에
언제나 변함없는 당신을 떠올",0.8694083094596863,0.8611301183700562,0.13059169054031372,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
차가운 겨울,차가운 겨울,"온 몸에 스며드는 눈부시게 하얀 눈송이처럼 하얀 사랑
무엇보다 따뜻함이 느껴지는 순간에
온 몸이 얼어붙는 것 같아
눈물은 한 방울도 더 내리지 않는구나.
겨울은 정말 뜨거웠고
사랑하는 모든 사람이 그립단다.
우린 봄을 맞이했지.
바람이 스쳐가던 날 밤
밤새 별이 되어버린 별들
어느덧 찬란하던 어느 날,
그대들의 따뜻한 겨울이여
아직까지 그대들은 행복하지 않더라도
내일 아침이 오면 나는 너희들을 지켜주지",0.8689190149307251,0.8488232493400574,0.1310809850692749,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
겨울 별,겨울 별,"온 세상을 덮고 있는 어둠 속으로
내 안에 스며드는 그 눈빛은
얼굴조차 내 눈을 보지 못하게 한다.
겨울의 향기로 물든 세상. 우리는 겨울을 나기 위해
마음먹고 달려왔지만.
이런 겨울이 되면
그곳에서 만날 수 없는 쓸쓸한 시간을 떠올린다.
눈물의 속삭임 속에 잠긴 이불 위에 뒹구는 눈물처럼
언젠가 다시 올 수도 있을 텐데
하지만 겨울이 오면 어김없이 찾아오는 것 같아요.
누구보다 따뜻했던 마음들 속에서
어쩌면 그렇게 아름다울지도 모른다는 생각이 들지요.
그러나",0.8673496246337891,0.8231686353683472,0.13265037536621094,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
그대로 오늘,그대로 오늘,"그대의 가슴속에
세월이 흘러도
아름다움의 비움이 되어
고요함의 강물을 타고 오듯이
마음까지 새기며 마음을 열어
어둠 속의 꿈으로 가는 길목마다
바람의 언덕처럼 숨어 있는 날들의 아침입니다.
오늘은 저물녘에야
나의 마음을 놓아버리는 날이니까.
그래서 지금 그대에게
꿈을 주시는 거니까.
저 하늘의 빛 같은 사랑 속에
오랜 세월 함께한 내 마음엔
그대가 나를 이기고
떠날 수 있도록
밤새도록 밤하늘로 간절",0.8645856380462646,0.8583024740219116,0.13541436195373535,초록색 그리움의 처음으로 아침 날이 오면,그리움의 속삭임 언제나 그 깨달음을 하얀빛으로 잊어버리지 않도록 안개의 가로등 아래 그렇게 빗속으로 걸어가는 숲의 향기가 되고 아름다움을 소낙비로 빗어 만들어 놓은 새들의 눈물 봄날은 파란 새싹에 고이도록 별 하나의…
햇살 바람,햇살 바람,"눈꽃처럼 싱그럽다
봄바람을 타고 날아가는 별빛
눈부신 밤하늘에 휘날리는
꿈을 꾼다듬어주는
이렇게 아름다운 순간은
사람들을 기다릴 때마다
그리고 또 기다려줄 것이다
햇살의 강물이 되어서
달콤한 향기를 뿜으며 달려온 길
아름다운 순간들
한없이 아름다워지는 날도 있다
새롭게 꽃피우는 새들의 날개도
사랑하는 사람들의 가슴에 꿈과 희망이 서려있다
우리 모두의 마음속에 있는 그 아름다움은
너를 닮는다는 생각에서
그리움이 함께",0.8641571998596191,0.8565926551818848,0.13584280014038086,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
